Subject Contingency Block Time xMouse yMouse Sound 
3	1	1	7.522329e-02	1439	673	0
3	1	1	6.069194e-01	1434	673	0
3	1	1	6.322516e-01	1416	669	0
3	1	1	6.401650e-01	1403	662	0
3	1	1	6.575465e-01	1389	654	0
3	1	1	6.739033e-01	1365	639	0
3	1	1	6.904219e-01	1354	629	0
3	1	1	7.064335e-01	1346	621	0
3	1	1	7.298005e-01	1337	611	0
3	1	1	7.404895e-01	1330	603	0
3	1	1	7.568967e-01	1320	596	0
3	1	1	7.732814e-01	1309	588	0
3	1	1	7.903296e-01	1294	580	0
3	1	1	8.071693e-01	1276	569	0
3	1	1	8.241632e-01	1267	567	0
3	1	1	8.413580e-01	1256	566	0
3	1	1	8.571082e-01	1243	564	0
3	1	1	8.737746e-01	1232	559	0
3	1	1	8.905835e-01	1214	555	0
3	1	1	9.076711e-01	1183	549	0
3	1	1	9.236170e-01	1161	544	0
3	1	1	9.406427e-01	1142	541	0
3	1	1	9.568908e-01	1120	538	0
3	1	1	9.740057e-01	1096	533	0
3	1	1	9.907735e-01	1065	527	0
3	1	1	1.007523e+00	1033	523	0
3	1	1	1.023969e+00	1007	521	0
3	1	1	1.040734e+00	978	517	0
3	1	1	1.057852e+00	957	512	0
3	1	1	1.074710e+00	940	508	0
3	1	1	1.092001e+00	927	505	0
3	1	1	1.108081e+00	916	499	0
3	1	1	1.124553e+00	911	496	0
3	1	1	1.141291e+00	908	492	0
3	1	1	1.157685e+00	906	488	0
3	1	1	1.174444e+00	906	486	0
3	1	1	1.190674e+00	905	484	0
3	1	1	1.207251e+00	905	482	0
3	1	1	1.224143e+00	904	479	0
3	1	1	1.240699e+00	904	477	0
3	1	1	1.257833e+00	904	475	0
3	1	1	1.274351e+00	905	474	0
3	1	1	1.291035e+00	906	471	0
3	1	1	1.307882e+00	908	470	0
3	1	1	1.324285e+00	911	468	0
3	1	1	1.341165e+00	912	466	0
3	1	1	1.357888e+00	913	466	0
3	1	1	1.374768e+00	914	465	0
3	1	1	1.391696e+00	917	465	0
3	1	1	1.408114e+00	919	464	0
3	1	1	1.430839e+00	923	463	0
3	1	1	1.444500e+00	928	462	0
3	1	1	1.458476e+00	934	461	0
3	1	1	1.475090e+00	938	459	0
3	1	1	1.496486e+00	941	459	0
3	1	1	1.508201e+00	942	459	0
3	1	1	1.524821e+00	943	459	0
3	1	1	1.608757e+00	943	458	0
3	1	1	1.642901e+00	943	457	0
3	1	1	1.658529e+00	944	457	0
3	1	1	1.708512e+00	944	455	0
3	1	1	1.725126e+00	945	454	0
3	1	1	1.758878e+00	946	452	0
3	1	1	1.775565e+00	946	451	0
3	1	1	4.012961e+00	947	449	0
3	1	1	4.029805e+00	947	438	0
3	1	1	4.050588e+00	948	425	0
